from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
ch:1:sloid:92649:0:750275,ch:1:sloid:92649:0:917793,2,120,,,,
ch:1:sloid:92649:0:83232,ch:1:sloid:92649:0:750275,2,120,,,,
ch:1:sloid:92649:0:83232,ch:1:sloid:92649:0:917793,2,120,,,,
ch:1:sloid:92649:0:917793,ch:1:sloid:92649:0:750275,2,120,,,,
ch:1:sloid:92649:0:917793,ch:1:sloid:92649:0:83232,2,120,,,,
ch:1:sloid:93182:0:931095,ch:1:sloid:93182:0:450888,2,120,,,,
ch:1:sloid:93182:0:450888,ch:1:sloid:93182:0:931095,2,120,,,,
ch:1:sloid:93191:0:273392,ch:1:sloid:93191:0:425627,2,120,,,,
ch:1:sloid:93191:0:425627,ch:1:sloid:93191:0:273392,2,120,,,,
ch:1:sloid:87095:0:447777,ch:1:sloid:87095:0:240646,2,120,,,,
ch:1:sloid:87095:0:240646,ch:1:sloid:87095:0:447777,2,120,,,,
ch:1:sloid:93181:0:699466,ch:1:sloid:93181:0:617821,2,120,,,,
ch:1:sloid:93181:0:617821,ch:1:sloid:93181:0:699466,2,120,,,,
ch:1:sloid:93186:0:515050,ch:1:sloid:93186:0:671885,2,120,,,,
ch:1:sloid:93186:0:671885,ch:1:sloid:93186:0:515050,2,120,,,,
ch:1:sloid:95664:0:641118,ch:1:sloid:95664:0:568518,2,120,,,,
ch:1:sloid:95664:0:568518,ch:1:sloid:95664:0:641118,2,120,,,,
ch:1:sloid:92934:0:632298,ch:1:sloid:92934:0:981825,2,120,,,,
ch:1:sloid:92934:0:632298,ch:1:sloid:92934:0:24211,2,120,,,,
ch:1:sloid:92934:0:632298,ch:1:sloid:92934:0:224463,2,120,,,,
ch:1:sloid:92934:0:981825,ch:1:sloid:92934:0:632298,2,120,,,,
ch:1:sloid:92934:0:981825,ch:1:sloid:92934:0:24211,2,120,,,,
ch:1:sloid:92934:0:981825,ch:1:sloid:92934:0:224463,2,120,,,,
ch:1:sloid:92934:0:24211,ch:1:sloid:92934:0:632298,2,120,,,,
ch:1:sloid:92934:0:24211,ch:1:sloid:92934:0:981825,2,120,,,,
ch:1:sloid:92934:0:24211,ch:1:sloid:92934:0:224463,2,120,,,,
ch:1:sloid:1401812:0:982284,ch:1:sloid:1401812:0:956859,2,120,,,,
ch:1:sloid:1401812:0:956859,ch:1:sloid:1401812:0:982284,2,120,,,,
ch:1:sloid:92927:0:892007,ch:1:sloid:92927:0:196069,2,120,,,,
ch:1:sloid:92927:0:196069,ch:1:sloid:92927:0:892007,2,120,,,,
ch:1:sloid:92928:0:28684,ch:1:sloid:92928:0:597929,2,120,,,,
ch:1:sloid:92928:0:597929,ch:1:sloid:92928:0:28684,2,120,,,,
ch:1:sloid:92929:0:268022,ch:1:sloid:92929:0:908487,2,120,,,,
ch:1:sloid:92929:0:908487,ch:1:sloid:92929:0:268022,2,120,,,,
ch:1:sloid:93011:0:157499,ch:1:sloid:93011:0:576233,2,240,,,,
ch:1:sloid:93011:0:157499,ch:1:sloid:93011:0:313296,2,240,,,,
ch:1:sloid:93011:0:157499,ch:1:sloid:93011:0:213550,2,240,,,,
ch:1:sloid:93011:0:576233,ch:1:sloid:93011:0:157499,2,240,,,,
ch:1:sloid:93011:0:576233,ch:1:sloid:93011:0:313296,2,120,,,,
ch:1:sloid:93011:0:576233,ch:1:sloid:93011:0:213550,2,240,,,,
ch:1:sloid:93011:0:313296,ch:1:sloid:93011:0:157499,2,240,,,,
ch:1:sloid:93011:0:313296,ch:1:sloid:93011:0:576233,2,120,,,,
ch:1:sloid:93011:0:313296,ch:1:sloid:93011:0:213550,2,240,,,,
ch:1:sloid:93011:0:213550,ch:1:sloid:93011:0:157499,2,240,,,,
ch:1:sloid:93011:0:213550,ch:1:sloid:93011:0:576233,2,240,,,,
ch:1:sloid:93011:0:213550,ch:1:sloid:93011:0:313296,2,240,,,,
ch:1:sloid:93180:0:978413,ch:1:sloid:93180:0:928940,2,120,,,,
ch:1:sloid:93180:0:928940,ch:1:sloid:93180:0:978413,2,120,,,,
ch:1:sloid:95952:0:705554,ch:1:sloid:95952:0:576479,2,120,,,,
ch:1:sloid:95952:0:576479,ch:1:sloid:95952:0:705554,2,120,,,,
ch:1:sloid:93073:0:560127,ch:1:sloid:93073:0:704456,2,120,,,,
ch:1:sloid:93073:0:560127,ch:1:sloid:93073:0:698684,2,120,,,,
ch:1:sloid:93073:0:560127,ch:1:sloid:93073:0:42209,2,120,,,,
ch:1:sloid:10154:0:392238,ch:1:sloid:10154:0:631144,2,120,,,,
ch:1:sloid:10154:0:631144,ch:1:sloid:10154:0:392238,2,120,,,,
ch:1:sloid:10220:0:495218,ch:1:sloid:10220:0:557461,2,120,,,,
ch:1:sloid:10220:0:557461,ch:1:sloid:10220:0:495218,2,120,,,,
ch:1:sloid:10221:0:672374,ch:1:sloid:10221:0:601402,2,120,,,,
ch:1:sloid:10221:0:601402,ch:1:sloid:10221:0:672374,2,120,,,,
ch:1:sloid:92934:0:224463,ch:1:sloid:92934:0:632298,2,120,,,,
ch:1:sloid:92934:0:224463,ch:1:sloid:92934:0:981825,2,120,,,,
ch:1:sloid:92934:0:224463,ch:1:sloid:92934:0:24211,2,120,,,,
ch:1:sloid:8109:0:579468,ch:1:sloid:8109:0:740832,2,120,,,,
ch:1:sloid:8109:0:740832,ch:1:sloid:8109:0:579468,2,120,,,,
ch:1:sloid:1401656:0:723381,ch:1:sloid:1401656:0:969661,2,120,,,,
ch:1:sloid:1401655:0:390309,ch:1:sloid:1401655:0:27839,2,120,,,,
ch:1:sloid:92988:0:618990,ch:1:sloid:92988:0:232550,2,120,,,,
ch:1:sloid:92988:0:618990,ch:1:sloid:92988:0:765360,2,120,,,,
ch:1:sloid:92988:0:618990,ch:1:sloid:92988:0:299650,2,120,,,,
ch:1:sloid:92988:0:618990,ch:1:sloid:92988:0:694826,2,120,,,,
ch:1:sloid:92988:0:618990,ch:1:sloid:92988:0:60591,2,120,,,,
ch:1:sloid:92988:0:765360,ch:1:sloid:92988:0:232550,2,120,,,,
ch:1:sloid:92988:0:765360,ch:1:sloid:92988:0:618990,2,120,,,,
ch:1:sloid:92988:0:765360,ch:1:sloid:92988:0:299650,2,120,,,,
ch:1:sloid:92988:0:765360,ch:1:sloid:92988:0:694826,2,120,,,,
ch:1:sloid:92988:0:765360,ch:1:sloid:92988:0:60591,2,120,,,,
ch:1:sloid:92988:0:299650,ch:1:sloid:92988:0:232550,2,120,,,,
ch:1:sloid:92988:0:299650,ch:1:sloid:92988:0:618990,2,120,,,,
ch:1:sloid:92988:0:299650,ch:1:sloid:92988:0:765360,2,120,,,,
ch:1:sloid:92988:0:299650,ch:1:sloid:92988:0:694826,2,120,,,,
ch:1:sloid:92988:0:299650,ch:1:sloid:92988:0:60591,2,120,,,,
ch:1:sloid:10608:0:173134,ch:1:sloid:10608:0:189,2,120,,,,
ch:1:sloid:1401852:0:691186,ch:1:sloid:1401852:0:232037,2,180,,,,
ch:1:sloid:1401852:0:691186,ch:1:sloid:1401852:0:530040,2,180,,,,
ch:1:sloid:1401852:0:691186,ch:1:sloid:1401852:0:958445,2,180,,,,
ch:1:sloid:1401852:0:691186,ch:1:sloid:1401852:0:113732,2,180,,,,
ch:1:sloid:1401852:0:232037,ch:1:sloid:1401852:0:691186,2,180,,,,
ch:1:sloid:1401852:0:232037,ch:1:sloid:1401852:0:530040,2,180,,,,
ch:1:sloid:1401852:0:232037,ch:1:sloid:1401852:0:958445,2,180,,,,
ch:1:sloid:1401852:0:232037,ch:1:sloid:1401852:0:113732,2,180,,,,
ch:1:sloid:1401852:0:530040,ch:1:sloid:1401852:0:691186,2,180,,,,
ch:1:sloid:1401852:0:530040,ch:1:sloid:1401852:0:232037,2,180,,,,
ch:1:sloid:1401852:0:530040,ch:1:sloid:1401852:0:958445,2,180,,,,
ch:1:sloid:1401852:0:530040,ch:1:sloid:1401852:0:113732,2,180,,,,
ch:1:sloid:1401852:0:958445,ch:1:sloid:1401852:0:691186,2,180,,,,
ch:1:sloid:1401852:0:958445,ch:1:sloid:1401852:0:232037,2,180,,,,
ch:1:sloid:1401852:0:958445,ch:1:sloid:1401852:0:530040,2,180,,,,
ch:1:sloid:1401852:0:958445,ch:1:sloid:1401852:0:113732,2,180,,,,
ch:1:sloid:1401852:0:113732,ch:1:sloid:1401852:0:691186,2,180,,,,
ch:1:sloid:1401852:0:113732,ch:1:sloid:1401852:0:232037,2,180,,,,
ch:1:sloid:1401852:0:113732,ch:1:sloid:1401852:0:530040,2,180,,,,
ch:1:sloid:1401852:0:113732,ch:1:sloid:1401852:0:958445,2,180,,,,
ch:1:sloid:92708:0:535058,ch:1:sloid:7345:0:548265,2,540,,,,
ch:1:sloid:92708:0:535058,ch:1:sloid:7345:0:677233,2,480,,,,
ch:1:sloid:92708:0:535058,ch:1:sloid:92708:0:285584,2,240,,,,
ch:1:sloid:92708:0:535058,ch:1:sloid:92708:0:377425,2,240,,,,
ch:1:sloid:92708:0:535058,ch:1:sloid:92708:0:20057,2,240,,,,
ch:1:sloid:95225:0:45246,ch:1:sloid:95225:0:708173,2,120,,,,
ch:1:sloid:93152:0:458015,ch:1:sloid:93152:0:52757,2,120,,,,
ch:1:sloid:93152:0:458015,ch:1:sloid:93152:0:146573,2,120,,,,
ch:1:sloid:10679:0:841449,ch:1:sloid:10679:0:180295,2,120,,,,
ch:1:sloid:10679:0:180295,ch:1:sloid:10679:0:841449,2,120,,,,
ch:1:sloid:10678:0:779762,ch:1:sloid:10678:0:63955,2,120,,,,
ch:1:sloid:10678:0:63955,ch:1:sloid:10678:0:779762,2,120,,,,
ch:1:sloid:87386:0:561527,ch:1:sloid:87386:0:530792,2,180,,,,
ch:1:sloid:87386:0:561527,ch:1:sloid:87386:0:838490,2,180,,,,
ch:1:sloid:87386:0:561527,ch:1:sloid:87386:0:518914,2,180,,,,
ch:1:sloid:87386:0:561527,ch:1:sloid:87386:0:534919,2,180,,,,
ch:1:sloid:87386:0:561527,ch:1:sloid:87386:0:562718,2,240,,,,
ch:1:sloid:92720:0:717635,ch:1:sloid:92720:0:866180,2,120,,,,
ch:1:sloid:92720:0:717635,ch:1:sloid:92720:0:107142,2,120,,,,
ch:1:sloid:92720:0:717635,ch:1:sloid:92720:0:217,2,120,,,,
ch:1:sloid:92706:0:113804,ch:1:sloid:92706:0:172187,2,120,,,,
ch:1:sloid:92706:0:113804,ch:1:sloid:92706:0:575638,2,120,,,,
ch:1:sloid:1401782:0:534394,ch:1:sloid:1401782:0:871580,2,120,,,,
ch:1:sloid:1401782:0:871580,ch:1:sloid:1401782:0:534394,2,120,,,,
ch:1:sloid:93030:0:799517,ch:1:sloid:93030:0:332351,2,120,,,,
ch:1:sloid:93030:0:799517,ch:1:sloid:93030:0:669840,2,120,,,,
ch:1:sloid:11141:0:666809,ch:1:sloid:11141:0:285421,2,120,,,,
ch:1:sloid:11141:0:285421,ch:1:sloid:11141:0:666809,2,120,,,,
ch:1:sloid:1401814:0:829808,ch:1:sloid:1401814:0:62231,2,120,,,,
ch:1:sloid:93056:0:895465,ch:1:sloid:93056:0:186506,2,120,,,,
ch:1:sloid:1402496:0:463950,ch:1:sloid:1402496:0:468454,2,120,,,,
ch:1:sloid:1402496:0:468454,ch:1:sloid:1402496:0:463950,2,120,,,,
ch:1:sloid:1402494:0:486975,ch:1:sloid:1402494:0:704780,2,120,,,,
ch:1:sloid:1402494:0:704780,ch:1:sloid:1402494:0:486975,2,120,,,,
ch:1:sloid:1402493:0:122074,ch:1:sloid:1402493:0:408185,2,120,,,,
ch:1:sloid:1402493:0:408185,ch:1:sloid:1402493:0:122074,2,120,,,,
ch:1:sloid:92810:0:739865,ch:1:sloid:92810:0:415101,2,180,,,,
ch:1:sloid:92810:0:739865,ch:1:sloid:92810:0:821732,2,180,,,,
ch:1:sloid:92810:0:739865,ch:1:sloid:92810:0:578242,2,180,,,,
ch:1:sloid:1401736:0:206078,ch:1:sloid:1401736:0:398373,2,120,,,,
ch:1:sloid:1401736:0:398373,ch:1:sloid:1401736:0:206078,2,120,,,,
ch:1:sloid:1402495:0:758860,ch:1:sloid:1402495:0:702126,2,120,,,,
ch:1:sloid:1402495:0:702126,ch:1:sloid:1402495:0:758860,2,120,,,,
ch:1:sloid:92694:0:262568,ch:1:sloid:92694:0:980228,2,240,,,,
ch:1:sloid:92694:0:262568,ch:1:sloid:92694:0:94216,2,240,,,,
ch:1:sloid:87062:0:657603,ch:1:sloid:87062:0:369880,2,240,,,,
ch:1:sloid:87062:0:657603,ch:1:sloid:87062:0:491693,2,240,,,,
ch:1:sloid:87062:0:657603,ch:1:sloid:87062:0:898036,2,240,,,,
ch:1:sloid:87062:0:657603,ch:1:sloid:87062:0:838082,2,240,,,,
ch:1:sloid:87062:0:657603,ch:1:sloid:87062:0:336098,2,240,,,,
ch:1:sloid:95036:0:287114,ch:1:sloid:95036:0:304416,2,120,,,,
ch:1:sloid:87904:0:895030,ch:1:sloid:87904:0:870826,2,120,,,,
ch:1:sloid:87904:0:870826,ch:1:sloid:87904:0:895030,2,120,,,,
ch:1:sloid:1402497:0:322815,ch:1:sloid:1402497:0:813333,2,120,,,,
ch:1:sloid:1402497:0:813333,ch:1:sloid:1402497:0:322815,2,120,,,,
ch:1:sloid:1402498:0:847313,ch:1:sloid:1402498:0:772138,2,120,,,,
ch:1:sloid:1402498:0:772138,ch:1:sloid:1402498:0:847313,2,120,,,,
ch:1:sloid:95029:0:441484,ch:1:sloid:95029:0:999346,2,180,,,,
ch:1:sloid:95029:0:441484,ch:1:sloid:95029:0:847326,2,180,,,,
ch:1:sloid:95029:0:441484,ch:1:sloid:95029:0:540906,2,180,,,,
ch:1:sloid:95029:0:441484,ch:1:sloid:95029:0:715384,2,180,,,,
ch:1:sloid:95029:0:441484,ch:1:sloid:95029:0:985936,2,120,,,,
ch:1:sloid:95029:0:985936,ch:1:sloid:95029:0:999346,2,180,,,,
ch:1:sloid:95029:0:985936,ch:1:sloid:95029:0:847326,2,180,,,,
ch:1:sloid:95029:0:985936,ch:1:sloid:95029:0:540906,2,180,,,,
ch:1:sloid:95029:0:985936,ch:1:sloid:95029:0:715384,2,180,,,,
ch:1:sloid:95029:0:985936,ch:1:sloid:95029:0:441484,2,120,,,,
ch:1:sloid:92950:0:116292,ch:1:sloid:92937:0:383223,2,540,,,,
ch:1:sloid:92950:0:116292,ch:1:sloid:92937:0:309730,2,360,,,,
ch:1:sloid:92950:0:116292,ch:1:sloid:92950:0:289497,2,120,,,,
ch:1:sloid:92950:0:116292,ch:1:sloid:92950:0:627535,2,180,,,,
ch:1:sloid:1402499:0:646727,ch:1:sloid:1402499:0:517236,2,120,,,,
ch:1:sloid:1402499:0:517236,ch:1:sloid:1402499:0:646727,2,120,,,,
ch:1:sloid:1402500:0:990516,ch:1:sloid:1402500:0:142645,2,120,,,,
ch:1:sloid:1402500:0:142645,ch:1:sloid:1402500:0:990516,2,120,,,,
ch:1:sloid:1402571:0:709145,ch:1:sloid:1402571:0:1058,2,120,,,,
ch:1:sloid:93073:0:704456,ch:1:sloid:93073:0:560127,2,120,,,,
ch:1:sloid:93073:0:704456,ch:1:sloid:93073:0:698684,2,120,,,,
ch:1:sloid:93073:0:704456,ch:1:sloid:93073:0:42209,2,120,,,,
ch:1:sloid:92982:0:949608,ch:1:sloid:92982:0:904676,2,120,,,,
ch:1:sloid:92982:0:904676,ch:1:sloid:92982:0:949608,2,120,,,,
ch:1:sloid:92725:0:384806,ch:1:sloid:92725:0:500864,2,120,,,,
ch:1:sloid:92725:0:384806,ch:1:sloid:92725:0:325673,2,120,,,,
ch:1:sloid:92984:0:913307,ch:1:sloid:92984:0:267129,2,120,,,,
ch:1:sloid:92984:0:267129,ch:1:sloid:92984:0:913307,2,120,,,,
ch:1:sloid:92988:0:694826,ch:1:sloid:92988:0:232550,2,120,,,,
ch:1:sloid:92988:0:694826,ch:1:sloid:92988:0:618990,2,120,,,,
ch:1:sloid:92988:0:694826,ch:1:sloid:92988:0:765360,2,120,,,,
ch:1:sloid:92988:0:694826,ch:1:sloid:92988:0:299650,2,120,,,,
ch:1:sloid:92988:0:694826,ch:1:sloid:92988:0:60591,2,120,,,,
ch:1:sloid:92988:0:60591,ch:1:sloid:92988:0:232550,2,120,,,,
ch:1:sloid:92988:0:60591,ch:1:sloid:92988:0:618990,2,120,,,,
ch:1:sloid:92988:0:60591,ch:1:sloid:92988:0:765360,2,120,,,,
ch:1:sloid:92988:0:60591,ch:1:sloid:92988:0:299650,2,120,,,,
ch:1:sloid:92988:0:60591,ch:1:sloid:92988:0:694826,2,120,,,,
ch:1:sloid:93073:0:698684,ch:1:sloid:93073:0:560127,2,120,,,,
ch:1:sloid:93073:0:698684,ch:1:sloid:93073:0:704456,2,120,,,,
ch:1:sloid:93073:0:698684,ch:1:sloid:93073:0:42209,2,120,,,,
ch:1:sloid:93073:0:42209,ch:1:sloid:93073:0:560127,2,120,,,,
ch:1:sloid:93073:0:42209,ch:1:sloid:93073:0:704456,2,120,,,,
ch:1:sloid:93073:0:42209,ch:1:sloid:93073:0:698684,2,120,,,,
ch:1:sloid:92810:0:578242,ch:1:sloid:92810:0:415101,2,180,,,,
ch:1:sloid:92810:0:578242,ch:1:sloid:92810:0:821732,2,120,,,,
ch:1:sloid:92810:0:578242,ch:1:sloid:92810:0:739865,2,180,,,,
ch:1:sloid:1402483:0:215824,ch:1:sloid:1402483:0:658881,2,120,,,,
ch:1:sloid:1402483:0:658881,ch:1:sloid:1402483:0:215824,2,120,,,,
ch:1:sloid:1402485:0:82084,ch:1:sloid:1402485:0:555609,2,120,,,,
ch:1:sloid:1402485:0:555609,ch:1:sloid:1402485:0:82084,2,120,,,,
ch:1:sloid:1402573:0:134152,ch:1:sloid:1402573:0:309008,2,120,,,,
ch:1:sloid:1402573:0:309008,ch:1:sloid:1402573:0:134152,2,120,,,,
ch:1:sloid:1402574:0:552286,ch:1:sloid:1402574:0:928294,2,120,,,,
ch:1:sloid:1402574:0:928294,ch:1:sloid:1402574:0:552286,2,120,,,,
ch:1:sloid:92720:0:217,ch:1:sloid:92720:0:866180,2,120,,,,
ch:1:sloid:92720:0:217,ch:1:sloid:92720:0:107142,2,120,,,,
ch:1:sloid:92720:0:217,ch:1:sloid:92720:0:717635,2,120,,,,
ch:1:sloid:92723:0:543735,ch:1:sloid:92723:0:89116,2,120,,,,
ch:1:sloid:92723:0:543735,ch:1:sloid:92723:0:545114,2,120,,,,
ch:1:sloid:11665:0:167,ch:1:sloid:11665:0:168,2,120,,,,
ch:1:sloid:11665:0:168,ch:1:sloid:11665:0:167,2,120,,,,
ch:1:sloid:92703:0:556034,ch:1:sloid:92703:0:847011,2,180,,,,
ch:1:sloid:92696:0:733594,ch:1:sloid:92696:0:465420,2,120,,,,
ch:1:sloid:92696:0:733594,ch:1:sloid:92696:0:143169,2,120,,,,
ch:1:sloid:93156:0:275,ch:1:sloid:93156:0:190,2,120,,,,
ch:1:sloid:93156:0:190,ch:1:sloid:93156:0:275,2,120,,,,
ch:1:sloid:10608:0:189,ch:1:sloid:10608:0:173134,2,120,,,,
ch:1:sloid:92619:0:292,ch:1:sloid:92619:0:155552,2,120,,,,
ch:1:sloid:92619:0:292,ch:1:sloid:92619:0:583619,2,120,,,,
ch:1:sloid:92619:0:292,ch:1:sloid:92619:0:291,2,120,,,,
ch:1:sloid:92619:0:291,ch:1:sloid:92619:0:155552,2,120,,,,
ch:1:sloid:92619:0:291,ch:1:sloid:92619:0:583619,2,120,,,,
ch:1:sloid:92619:0:291,ch:1:sloid:92619:0:292,2,120,,,,
ch:1:sloid:11621:0:212,ch:1:sloid:11621:0:213,2,120,,,,
ch:1:sloid:11621:0:213,ch:1:sloid:11621:0:212,2,120,,,,
ch:1:sloid:3330:0:262,ch:1:sloid:3330:0:710445,2,120,,,,
ch:1:sloid:11711:0:215,ch:1:sloid:11711:0:216,2,120,,,,
ch:1:sloid:11711:0:216,ch:1:sloid:11711:0:215,2,120,,,,
ch:1:sloid:87384:0:218,ch:1:sloid:87384:0:503572,2,120,,,,
ch:1:sloid:87384:0:218,ch:1:sloid:87384:0:798256,2,120,,,,
ch:1:sloid:87384:0:218,ch:1:sloid:87384:0:757901,2,120,,,,
ch:1:sloid:87384:0:218,ch:1:sloid:87384:0:195,2,120,,,,
ch:1:sloid:87384:0:195,ch:1:sloid:87384:0:503572,2,120,,,,
ch:1:sloid:87384:0:195,ch:1:sloid:87384:0:798256,2,120,,,,
ch:1:sloid:87384:0:195,ch:1:sloid:87384:0:757901,2,120,,,,
ch:1:sloid:87384:0:195,ch:1:sloid:87384:0:218,2,120,,,,
ch:1:sloid:87914:0:198,ch:1:sloid:87914:0:852693,2,120,,,,
ch:1:sloid:87914:0:198,ch:1:sloid:87914:0:652910,2,120,,,,
ch:1:sloid:87914:0:198,ch:1:sloid:87914:0:118756,2,120,,,,
ch:1:sloid:87914:0:198,ch:1:sloid:87914:0:199,2,120,,,,
ch:1:sloid:87914:0:199,ch:1:sloid:87914:0:852693,2,120,,,,
ch:1:sloid:87914:0:199,ch:1:sloid:87914:0:652910,2,120,,,,
ch:1:sloid:87914:0:199,ch:1:sloid:87914:0:118756,2,120,,,,
ch:1:sloid:87914:0:199,ch:1:sloid:87914:0:198,2,120,,,,
ch:1:sloid:92843:0:211,ch:1:sloid:92843:0:227328,2,120,,,,
ch:1:sloid:92843:0:211,ch:1:sloid:92843:0:175198,2,120,,,,
ch:1:sloid:92843:0:211,ch:1:sloid:92843:0:16175,2,120,,,,
ch:1:sloid:7414:0:207,ch:1:sloid:7414:0:951826,2,120,,,,
ch:1:sloid:7414:0:207,ch:1:sloid:7414:0:208,2,120,,,,
ch:1:sloid:7414:0:208,ch:1:sloid:7414:0:951826,2,120,,,,
ch:1:sloid:7414:0:208,ch:1:sloid:7414:0:207,2,120,,,,
ch:1:sloid:11626:0:203,ch:1:sloid:11626:0:204,2,120,,,,
ch:1:sloid:11626:0:204,ch:1:sloid:11626:0:203,2,120,,,,
ch:1:sloid:11627:0:201,ch:1:sloid:11627:0:223,2,120,,,,
ch:1:sloid:11627:0:223,ch:1:sloid:11627:0:201,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:8686,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:439099,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:502960,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:440965,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:854689,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:954060,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:70161,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:40868,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:787431,2,120,,,,
ch:1:sloid:87058:0:221,ch:1:sloid:87058:0:280419,2,120,,,,
ch:1:sloid:92876:0:214,ch:1:sloid:92876:0:82729,2,120,,,,
ch:1:sloid:92876:0:214,ch:1:sloid:92876:0:865750,2,120,,,,
ch:1:sloid:11628:0:209,ch:1:sloid:11628:0:210,2,120,,,,
ch:1:sloid:11628:0:210,ch:1:sloid:11628:0:209,2,120,,,,
ch:1:sloid:93103:0:261,ch:1:sloid:93103:0:527487,2,120,,,,
ch:1:sloid:93101:0:260,ch:1:sloid:93101:0:408613,2,120,,,,
ch:1:sloid:92953:0:200,ch:1:sloid:92953:0:562327,2,120,,,,
ch:1:sloid:92953:0:200,ch:1:sloid:92953:0:354460,2,120,,,,
ch:1:sloid:92953:0:200,ch:1:sloid:92953:0:992957,2,120,,,,
ch:1:sloid:92953:0:200,ch:1:sloid:92953:0:288979,2,120,,,,
ch:1:sloid:93158:0:86125,ch:1:sloid:93158:0:86125,2,120,,,,
ch:1:sloid:93158:0:86125,ch:1:sloid:93158:0:196305,2,120,,,,
ch:1:sloid:93158:0:86125,ch:1:sloid:93158:0:196305,2,120,,,,
ch:1:sloid:93158:0:196305,ch:1:sloid:93158:0:86125,2,120,,,,
ch:1:sloid:93158:0:196305,ch:1:sloid:93158:0:196305,2,120,,,,
ch:1:sloid:93158:0:196305,ch:1:sloid:93158:0:86125,2,120,,,,
ch:1:sloid:92773:0:43716,ch:1:sloid:92773:0:43716,2,120,,,,
ch:1:sloid:92773:0:14018,ch:1:sloid:92773:0:14018,2,120,,,,
ch:1:sloid:93138:0:883641,ch:1:sloid:93138:0:883641,2,120,,,,
ch:1:sloid:93138:0:552298,ch:1:sloid:93138:0:552298,2,120,,,,
ch:1:sloid:93138:0:909127,ch:1:sloid:93138:0:909127,2,120,,,,
ch:1:sloid:93138:0:349915,ch:1:sloid:93138:0:349915,2,120,,,,
ch:1:sloid:93138:0:693151,ch:1:sloid:93138:0:693151,2,120,,,,
ch:1:sloid:92965:0:538335,ch:1:sloid:92965:0:538335,2,120,,,,
ch:1:sloid:92965:0:614471,ch:1:sloid:92965:0:614471,2,120,,,,
ch:1:sloid:92774:0:667885,ch:1:sloid:92774:0:667885,2,120,,,,
ch:1:sloid:92774:0:589451,ch:1:sloid:92774:0:589451,2,120,,,,
ch:1:sloid:1401703:0:37234,ch:1:sloid:1401703:0:37234,2,120,,,,
ch:1:sloid:1401703:0:27183,ch:1:sloid:1401703:0:27183,2,120,,,,
ch:1:sloid:1401702:0:492334,ch:1:sloid:1401702:0:492334,2,120,,,,
ch:1:sloid:1401702:0:115743,ch:1:sloid:1401702:0:115743,2,120,,,,
ch:1:sloid:95011:0:486459,ch:1:sloid:95011:0:486459,2,120,,,,
ch:1:sloid:1401776:0:750419,ch:1:sloid:1401776:0:750419,2,120,,,,
ch:1:sloid:1401776:0:943465,ch:1:sloid:1401776:0:943465,2,120,,,,
ch:1:sloid:96098:0:74647,ch:1:sloid:96098:0:74647,2,120,,,,
ch:1:sloid:96098:0:72858,ch:1:sloid:96098:0:72858,2,120,,,,
ch:1:sloid:92775:0:533072,ch:1:sloid:92775:0:533072,2,120,,,,
ch:1:sloid:92775:0:810006,ch:1:sloid:92775:0:810006,2,120,,,,
ch:1:sloid:92775:0:144182,ch:1:sloid:92775:0:144182,2,120,,,,
ch:1:sloid:92775:0:633396,ch:1:sloid:92775:0:633396,2,120,,,,
ch:1:sloid:92775:0:476705,ch:1:sloid:92775:0:476705,2,120,,,,
ch:1:sloid:92775:0:169103,ch:1:sloid:92775:0:169103,2,120,,,,
ch:1:sloid:92775:0:232924,ch:1:sloid:92775:0:232924,2,120,,,,
ch:1:sloid:93174:0:436271,ch:1:sloid:93174:0:436271,2,120,,,,
ch:1:sloid:93174:0:769140,ch:1:sloid:93174:0:769140,2,120,,,,
ch:1:sloid:1401780:0:187984,ch:1:sloid:1401780:0:187984,2,120,,,,
ch:1:sloid:1401780:0:170217,ch:1:sloid:1401780:0:170217,2,120,,,,
ch:1:sloid:87901:0:575139,ch:1:sloid:87901:0:575139,2,120,,,,
ch:1:sloid:93137:0:956466,ch:1:sloid:93137:0:956466,2,120,,,,
ch:1:sloid:93137:0:952467,ch:1:sloid:93137:0:952467,2,120,,,,
ch:1:sloid:93137:0:156509,ch:1:sloid:93137:0:156509,2,120,,,,
ch:1:sloid:95556:0:459560,ch:1:sloid:95556:0:459560,2,120,,,,
ch:1:sloid:95556:0:305709,ch:1:sloid:95556:0:305709,2,120,,,,
ch:1:sloid:87028:0:224809,ch:1:sloid:87028:0:224809,2,120,,,,
ch:1:sloid:87028:0:15053,ch:1:sloid:87028:0:15053,2,120,,,,
ch:1:sloid:92620:0:97468,ch:1:sloid:92620:0:97468,2,120,,,,
