stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code,stop_timezone_header
S0100588,,Cottenets,,46.1623730,6.05876400,,,1,,,
0100588_F,,Cottenets,,46.1623730,6.05876400,,,0,S0100588,F,
ch:1:sloid:92652:0:759533,,"Bernex, Cottenets",,46.1623730,6.05876400,,,0,S0100588,,
S0100589,,Châtaignières,,46.2414690,6.29630200,,,1,,,
0100589_U,,Châtaignières,,46.2414690,6.29630200,,,0,S0100589,U,
ch:1:sloid:92961:0:597784,,"Jussy, Châtaignières",,46.2414690,6.29630200,,,0,S0100589,,
S0100590,,Châtaignières,,46.2415400,6.29623600,,,1,,,
0100590_V,,Châtaignières,,46.2415400,6.29623600,,,0,S0100590,V,
ch:1:sloid:92961:0:979389,,"Jussy, Châtaignières",,46.2415400,6.29623600,,,0,S0100590,,
S0100591,,Ch. Vert,,46.1732820,6.14113800,,,1,,,
0100591_P,,Ch. Vert,,46.1732820,6.14113800,,,0,S0100591,P,
ch:1:sloid:93194:0:896072,,"Vessy, Chemin Vert",,46.1732820,6.14113800,,,0,S0100591,,
S0100592,,Ch. Vert,,46.1736080,6.14058600,,,1,,,
0100592_Q,,Ch. Vert,,46.1736080,6.14058600,,,0,S0100592,Q,
ch:1:sloid:93194:0:809268,,"Vessy, Chemin Vert",,46.1736080,6.14058600,,,0,S0100592,,
S0100593,,Gare Cornavin,,46.2101430,6.14282600,,,1,,,
0100593_B,,Gare Cornavin,,46.2101430,6.14282600,,,0,S0100593,B,
ch:1:sloid:87057:0:651350,,"Genève, gare Cornavin",,46.2101430,6.14282600,,,0,S0100593,,
S0100594,,Gare Cornavin,,46.2105070,6.14320600,,,1,,,
0100594_C,,Gare Cornavin,,46.2105070,6.14320600,,,0,S0100594,C,
ch:1:sloid:87057:0:973093,,"Genève, gare Cornavin",,46.2105070,6.14320600,,,0,S0100594,,
S0100595,,Gare Cornavin,,46.2105410,6.14149400,,,1,,,
0100595_J,,Gare Cornavin,,46.2105410,6.14149400,,,0,S0100595,J,
ch:1:sloid:87057:0:50679,,"Genève, gare Cornavin",,46.2105410,6.14149400,,,0,S0100595,,
S0100596,,Gare Cornavin,,46.2099030,6.14148400,,,1,,,
0100596_H,,Gare Cornavin,,46.2099030,6.14148400,,,0,S0100596,H,
ch:1:sloid:87057:0:89811,,"Genève, gare Cornavin",,46.2099030,6.14148400,,,0,S0100596,,
S0100597,,Gare Cornavin,,46.2093710,6.14222200,,,1,,,
0100597_G,,Gare Cornavin,,46.2093710,6.14222200,,,0,S0100597,G,
ch:1:sloid:87057:0:314070,,"Genève, gare Cornavin",,46.2093710,6.14222200,,,0,S0100597,,
S0100598,,Gare Cornavin,,46.2094000,6.14233800,,,1,,,
0100598_F,,Gare Cornavin,,46.2094000,6.14233800,,,0,S0100598,F,
ch:1:sloid:87057:0:698638,,"Genève, gare Cornavin",,46.2094000,6.14233800,,,0,S0100598,,
S0100599,,Gare Cornavin,,46.2089920,6.13976900,,,1,,,
0100599_L,,Gare Cornavin,,46.2089920,6.13976900,,,0,S0100599,L,
ch:1:sloid:87057:0:589555,,"Genève, gare Cornavin",,46.2089920,6.13976900,,,0,S0100599,,
S0100600,,Gare Cornavin,,46.2096540,6.14178800,,,1,,,
0100600_I,,Gare Cornavin,,46.2096540,6.14178800,,,0,S0100600,I,
ch:1:sloid:87057:0:233278,,"Genève, gare Cornavin",,46.2096540,6.14178800,,,0,S0100600,,
S0100601,,Gare Cornavin,,46.2104130,6.14361000,,,1,,,
0100601_E,,Gare Cornavin,,46.2104130,6.14361000,,,0,S0100601,E,
ch:1:sloid:87057:0:408265,,"Genève, gare Cornavin",,46.2104130,6.14361000,,,0,S0100601,,
S0100602,,Gare Cornavin,,46.2100190,6.14302300,,,1,,,
0100602_D,,Gare Cornavin,,46.2100190,6.14302300,,,0,S0100602,D,
ch:1:sloid:87057:0:46188,,"Genève, gare Cornavin",,46.2100190,6.14302300,,,0,S0100602,,
S0100603,,Gare Cornavin,,46.2088800,6.14019900,,,1,,,
0100603_K,,Gare Cornavin,,46.2088800,6.14019900,,,0,S0100603,K,
ch:1:sloid:87057:0:783875,,"Genève, gare Cornavin",,46.2088800,6.14019900,,,0,S0100603,,
S0100605,,Chevrens,,46.2838110,6.23855100,,,1,,,
0100605_E,,Chevrens,,46.2838110,6.23855100,,,0,S0100605,E,
ch:1:sloid:95016:0:632696,,"Anières, Chevrens",,46.2838110,6.23855100,,,0,S0100605,,
S0100606,,Chevrens,,46.2839120,6.23867800,,,1,,,
0100606_F,,Chevrens,,46.2839120,6.23867800,,,0,S0100606,F,
ch:1:sloid:95016:0:22503,,"Anières, Chevrens",,46.2839120,6.23867800,,,0,S0100606,,
S0100607,,Claire-Vue,,46.1953090,6.12270900,,,1,,,
0100607_E,,Claire-Vue,,46.1953090,6.12270900,,,0,S0100607,E,
ch:1:sloid:92980:0:42542,,"Petit-Lancy, Claire-Vue",,46.1953090,6.12270900,,,0,S0100607,,
S0100608,,Claire-Vue,,46.1957300,6.12179100,,,1,,,
0100608_F,,Claire-Vue,,46.1957300,6.12179100,,,0,S0100608,F,
